,REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE,date_m,date_y,date,WEIGHT(KG),TOTAL_PRICE,temp
275,2017-01-06,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.0893333333333333,2017-01,2017,2017-01-06,15726.0,0.0,7.6870937
276,2017-01-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",0.9610655737704918,2017-01,2017,2017-01-06,44000.0,0.0,15.664144
277,2017-01-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3552697095435684,2017-01,2017,2017-01-06,25500.0,25610.0,13.886501
278,2017-01-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.1706263498920086,2017-01,2017,2017-01-06,22000.0,0.0,15.664144
279,2017-01-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2418056279312142,2017-01,2017,2017-01-06,16000.0,16000.0,13.886501
280,2017-01-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5116309461578672,2017-01,2017,2017-01-06,37000.0,37910.0,13.886501
281,2017-01-16,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.2316420014094434,2017-01,2017,2017-01-16,28380.0,34954.0,9.368786
282,2017-01-16,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.2269320345280126,2017-01,2017,2017-01-16,4992.0,0.0,9.368786
283,2017-01-16,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.319868073878628,2017-01,2017,2017-01-16,33000.0,41469.0,15.039369
284,2017-01-16,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1594104308390023,2017-01,2017,2017-01-16,44000.0,0.0,15.039369
285,2017-01-16,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.942034960422164,2017-01,2017,2017-01-16,194200.0,1030300.0,15.039369
286,2017-01-16,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.1833640647408314,2017-01,2017,2017-01-16,194200.0,1030300.0,15.039369
287,2017-01-16,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.476800130473783,2017-01,2017,2017-01-16,11000.0,11220.0,13.909207
288,2017-01-16,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1876305571256542,2017-01,2017,2017-01-16,44504.0,49806.5,13.909207
289,2017-01-16,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.4752959569517161,2017-01,2017,2017-01-16,41000.0,52570.0,13.909207
290,2017-01-23,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.560844169817701,2017-01,2017,2017-01-23,13769.5,0.0,8.648061
291,2017-01-23,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1625067731356054,2017-01,2017,2017-01-23,207200.0,249838.0,15.452467
292,2017-01-23,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.4566161468959486,2017-01,2017,2017-01-23,24400.0,35860.0,13.961944
293,2017-01-23,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5219970655363548,2017-01,2017,2017-01-23,77080.0,118292.2,13.961944
294,2017-01-23,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1734493065518892,2017-01,2017,2017-01-23,54880.0,63765.0,13.961944
295,2017-02-06,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.6,2017-02,2017,2017-02-06,66000.0,80850.0,15.119938000000001
296,2017-02-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2013084745762712,2017-02,2017,2017-02-06,66000.0,80850.0,15.119938000000001
297,2017-02-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1642056074766356,2017-02,2017,2017-02-06,22000.0,0.0,15.119938000000001
298,2017-02-06,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.7390565791193,2017-02,2017,2017-02-06,86560.0,459360.0,15.119938000000001
299,2017-02-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.895551894563427,2017-02,2017,2017-02-06,86560.0,459360.0,15.119938000000001
300,2017-02-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2579559363525092,2017-02,2017,2017-02-06,45260.0,52581.0,13.363536999999999
301,2017-02-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3020474605701056,2017-02,2017,2017-02-06,24040.0,29248.0,13.363536999999999
302,2017-02-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5434426229508196,2017-02,2017,2017-02-06,92900.0,137035.0,13.363536999999999
303,2017-02-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.245,2017-02,2017,2017-02-13,44000.0,54780.0,14.840876999999999
304,2017-02-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.414669389037223,2017-02,2017,2017-02-13,17900.0,0.0,14.840876999999999
305,2017-02-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.5166199999999999,2017-02,2017,2017-02-13,5980.0,0.0,13.600116
306,2017-02-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.569484507814642,2017-02,2017,2017-02-13,62120.0,102933.0,13.600116
307,2017-02-13,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3177230505988757,2017-02,2017,2017-02-13,5900.0,0.0,13.600116
308,2017-02-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.3,2017-02,2017,2017-02-20,15550.0,0.0,7.9258704
309,2017-02-20,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.850112166702927,2017-02,2017,2017-02-20,49572.0,0.0,19.63985
310,2017-02-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.195398856858847,2017-02,2017,2017-02-20,47000.0,54730.0,13.514420000000001
311,2017-02-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.4508160985803848,2017-02,2017,2017-02-20,47000.0,76962.5,13.514420000000001
312,2017-02-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",0.95,2017-02,2017,2017-02-27,72000.0,68400.0,8.047457000000001
313,2017-02-27,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.44,2017-02,2017,2017-02-27,45820.0,65980.8,8.047457000000001
314,2017-02-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2666666666666666,2017-02,2017,2017-02-27,44000.0,57200.0,14.769829999999999
315,2017-02-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3933518005540166,2017-02,2017,2017-02-27,23940.0,35300.0,13.616962
316,2017-02-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.3170973298880275,2017-02,2017,2017-02-27,13980.0,0.0,13.616962
317,2017-02-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.0954975674480318,2017-02,2017,2017-02-27,24000.0,0.0,14.769829999999999
318,2017-02-27,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.112868883078073,2017-02,2017,2017-02-27,45000.0,0.0,14.769829999999999
319,2017-02-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.3316946959896505,2017-02,2017,2017-02-27,45000.0,0.0,14.769829999999999
320,2017-02-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1362350759244233,2017-02,2017,2017-02-27,29180.0,36647.0,13.616962
321,2017-03-06,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.621645796064401,2017-03,2017,2017-03-06,178200.0,1276400.0,14.586719
322,2017-03-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.667940813810111,2017-03,2017,2017-03-06,178200.0,1276400.0,14.586719
323,2017-03-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3578389830508475,2017-03,2017,2017-03-06,6000.0,0.0,13.707785999999999
324,2017-03-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2036297640653357,2017-03,2017,2017-03-06,22500.0,0.0,14.586719
325,2017-03-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.439140818007137,2017-03,2017,2017-03-06,18500.0,23700.0,13.707785999999999
326,2017-03-06,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2596257248286769,2017-03,2017,2017-03-06,23500.0,28300.0,13.707785999999999
327,2017-03-06,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.174496431403648,2017-03,2017,2017-03-06,22500.0,0.0,14.586719
328,2017-03-13,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2205041459369816,2017-03,2017,2017-03-13,48000.0,69120.0,9.4552145
329,2017-03-13,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.0041962556488055,2017-03,2017,2017-03-13,132500.0,646800.0,15.38435
330,2017-03-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.269220560913032,2017-03,2017,2017-03-13,132500.0,646800.0,15.38435
331,2017-03-13,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1405149934810952,2017-03,2017,2017-03-13,154800.0,176698.0,15.38435
332,2017-03-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.8528733683675198,2017-03,2017,2017-03-20,58990.0,109301.0,8.888302000000001
333,2017-03-20,수산물,중국,중국,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.6437113402061856,2017-03,2017,2017-03-20,58990.0,109301.0,8.888302000000001
334,2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.19,2017-03,2017,2017-03-20,22500.0,0.0,15.761559
335,2017-03-20,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3067032418952618,2017-03,2017,2017-03-20,72360.0,83515.68,8.888302000000001
336,2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1405714285714286,2017-03,2017,2017-03-20,88600.0,103020.0,15.761559
337,2017-03-20,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.504613105924596,2017-03,2017,2017-03-20,88660.0,349072.0,15.761559
338,2017-03-20,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.350980715345311,2017-03,2017,2017-03-20,88660.0,349072.0,15.761559
339,2017-03-20,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2590749824807288,2017-03,2017,2017-03-20,6000.0,0.0,13.550310000000001
340,2017-03-27,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.1066104218362283,2017-03,2017,2017-03-27,24360.0,0.0,8.837031
341,2017-03-27,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",9.1,2017-03,2017,2017-03-27,22000.0,0.0,15.812829999999998
342,2017-03-27,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.917606576180463,2017-03,2017,2017-03-27,22000.0,0.0,15.812829999999998
343,2017-03-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.6399764922322158,2017-03,2017,2017-03-27,4880.0,0.0,13.648457999999998
344,2017-03-27,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1944220816561242,2017-03,2017,2017-03-27,41940.0,51068.0,13.648457999999998
345,2017-04-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.1909776674937966,2017-04,2017,2017-04-03,48360.0,57595.68,8.954222999999999
346,2017-04-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.37449442197431,2017-04,2017,2017-04-03,48000.0,0.0,8.954222999999999
347,2017-04-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1327142564941706,2017-04,2017,2017-04-03,66400.0,73272.0,14.88995
348,2017-04-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.1328562538892346,2017-04,2017,2017-04-10,3424.0,0.0,8.579211
349,2017-04-10,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.088345864661654,2017-04,2017,2017-04-10,43160.0,282640.0,14.629932
350,2017-04-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.2283507997793714,2017-04,2017,2017-04-10,43160.0,282640.0,14.629932
351,2017-04-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.7181145027383256,2017-04,2017,2017-04-10,42824.0,124887.0,8.579211
352,2017-04-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2375717686598515,2017-04,2017,2017-04-10,9620.0,0.0,14.629932
353,2017-04-10,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.080931001890359,2017-04,2017,2017-04-10,34780.0,34780.0,14.629932
354,2017-04-17,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.982344607756331,2017-04,2017,2017-04-17,19940.0,0.0,8.55797
355,2017-04-17,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.1157142857142857,2017-04,2017,2017-04-17,120000.0,0.0,8.55797
356,2017-04-17,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.4441345093715545,2017-04,2017,2017-04-17,15000.0,0.0,8.55797
357,2017-04-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3436052631578947,2017-04,2017,2017-04-17,5120.0,0.0,15.127262
358,2017-04-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.4703656728710262,2017-04,2017,2017-04-17,12040.0,0.0,15.127262
359,2017-04-17,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2854094536525476,2017-04,2017,2017-04-17,30860.0,42471.2,15.127262
360,2017-04-24,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.998894688363525,2017-04,2017,2017-04-24,100.0,0.0,8.590198
361,2017-04-24,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.991974171881306,2017-04,2017,2017-04-24,8967.7,0.0,19.867641
362,2017-04-24,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.08075780089153,2017-04,2017,2017-04-24,22400.0,0.0,14.0696125
363,2017-04-24,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",6.981773760078182,2017-04,2017,2017-04-24,22400.0,0.0,14.0696125
364,2017-04-24,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.0705734406438632,2017-04,2017,2017-04-24,22000.0,0.0,14.0696125
365,2017-04-24,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.567173950745751,2017-04,2017,2017-04-24,48000.0,78000.0,14.718557999999998
366,2017-05-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.2138157894736843,2017-05,2017,2017-05-01,22000.0,0.0,14.019807
367,2017-05-01,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.133333333333334,2017-05,2017,2017-05-01,22000.0,0.0,14.019807
368,2017-05-08,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.1754098360655738,2017-05,2017,2017-05-08,22000.0,0.0,14.244667000000002
369,2017-05-08,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.987056341566661,2017-05,2017,2017-05-08,255750.0,0.0,7.7727895
370,2017-05-08,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",4.45239852398524,2017-05,2017,2017-05-08,43260.0,375062.0,14.244667000000002
371,2017-05-08,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",7.369228082431016,2017-05,2017,2017-05-08,43260.0,375062.0,14.244667000000002
372,2017-05-08,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.1501408450704225,2017-05,2017,2017-05-08,22000.0,0.0,14.244667000000002
373,2017-05-08,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3671868544600938,2017-05,2017,2017-05-08,21760.0,31310.0,14.710501999999998
374,2017-05-08,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.39713731915914,2017-05,2017,2017-05-08,120400.0,163519.0,14.710501999999998
375,2017-05-08,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2840131184237724,2017-05,2017,2017-05-08,138034.0,186501.2,14.710501999999998
376,2017-05-15,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",2.6766666666666667,2017-05,2017,2017-05-15,112050.0,120060.0,5.6589556
377,2017-05-15,수산물,중국,중국,외화획득용 원료,연체류 해물모듬,오징어,오징어,"냉동,동체",1.2,2017-05,2017,2017-05-15,112050.0,120060.0,5.6589556
378,2017-05-15,수산물,대한민국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",2.1187539514524825,2017-05,2017,2017-05-15,8394.7,0.0,5.6589556
379,2017-05-15,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",8.845670954117873,2017-05,2017,2017-05-15,63280.0,0.0,14.659963000000001
380,2017-05-15,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.4855792849344978,2017-05,2017,2017-05-15,12500.0,16189.0,14.629932
381,2017-05-15,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.480780633616658,2017-05,2017,2017-05-15,87500.0,126605.2,14.629932
382,2017-05-15,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3012785914102352,2017-05,2017,2017-05-15,116000.0,157463.0,14.629932
383,2017-05-22,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.651351351351351,2017-05,2017,2017-05-22,22400.0,0.0,15.046694
384,2017-05-22,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",3.552252252252252,2017-05,2017,2017-05-22,22400.0,0.0,15.046694
385,2017-05-22,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.822726916014,2017-05,2017,2017-05-22,16850.0,0.0,4.4753256
386,2017-05-22,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,2.2701379347391413,2017-05,2017,2017-05-22,24800.0,0.0,19.958464000000003
387,2017-05-22,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.5738677382966724,2017-05,2017,2017-05-22,58740.0,96823.4,14.696585
388,2017-05-22,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5129019084269222,2017-05,2017,2017-05-22,194460.0,290636.0,14.696585
389,2017-05-22,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.249267065747774,2017-05,2017,2017-05-22,158340.0,193572.0,14.696585
390,2017-05-29,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.4508244170096023,2017-05,2017,2017-05-29,34560.0,58639.0,13.837428
391,2017-05-29,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.488799853576907,2017-05,2017,2017-05-29,82320.0,125266.0,13.837428
392,2017-05-29,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2125271855773356,2017-05,2017,2017-05-29,142620.0,180615.0,13.837428
393,2017-06-05,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.013076122146843,2017-06,2017,2017-06-05,72000.0,300720.0,5.5615406
394,2017-06-05,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.006926116535895,2017-06,2017,2017-06-05,122605.9,331270.23,20.602283
395,2017-06-05,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.300382866714525,2017-06,2017,2017-06-05,22000.0,0.0,15.277413000000001
396,2017-06-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.5448070120273563,2017-06,2017,2017-06-05,35980.0,58262.0,13.242683
397,2017-06-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2622835281107092,2017-06,2017,2017-06-05,14220.0,16086.0,13.242683
398,2017-06-05,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5291655316665045,2017-06,2017,2017-06-05,84480.0,132723.2,13.242683
399,2017-06-12,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.892874251497006,2017-06,2017,2017-06-12,119000.0,391910.0,4.496567
400,2017-06-12,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체,자숙",5.910974244120941,2017-06,2017,2017-06-12,44400.0,263160.0,15.141179000000001
401,2017-06-12,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.2805973384533837,2017-06,2017,2017-06-12,225837.027,715568.1,21.46803
402,2017-06-12,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2687317722514673,2017-06,2017,2017-06-12,112200.0,135092.0,12.535874
403,2017-06-12,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5854508977541713,2017-06,2017,2017-06-12,112540.0,173459.0,12.535874
404,2017-06-19,수산물,칠레,칠레,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.920820512820513,2017-06,2017,2017-06-19,106000.0,156800.0,10.864436999999999
405,2017-06-19,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.574945802983004,2017-06,2017,2017-06-19,106000.0,156800.0,10.864436999999999
406,2017-06-19,수산물,칠레,칠레,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.920807894736842,2017-06,2017,2017-06-19,54000.0,66000.0,10.864436999999999
407,2017-06-19,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.278796875,2017-06,2017,2017-06-19,54000.0,66000.0,10.864436999999999
408,2017-06-19,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.5609707180104293,2017-06,2017,2017-06-19,21500.0,32141.0,10.864436999999999
409,2017-06-26,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.305778905303635,2017-06,2017,2017-06-26,143600.0,0.0,7.605060000000001
410,2017-06-26,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",3.3518298857225517,2017-06,2017,2017-06-26,22530.0,0.0,7.605060000000001
411,2017-06-26,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,3.0781847785733225,2017-06,2017,2017-06-26,24201.0,0.0,21.268074
412,2017-06-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.4573787072243345,2017-06,2017,2017-06-26,36000.0,14925.0,11.232123
413,2017-06-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.3090597362296352,2017-06,2017,2017-06-26,68500.0,85750.0,11.232123
414,2017-06-26,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5337376990806681,2017-06,2017,2017-06-26,123000.0,184350.0,11.232123
415,2017-07-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.6631578947368422,2017-07,2017,2017-07-03,48000.0,0.0,9.061159
416,2017-07-03,수산물,페루,페루,자사제품제조용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3507795100222717,2017-07,2017,2017-07-03,66000.0,75900.0,16.216406
417,2017-07-03,수산물,페루,페루,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3146442432082794,2017-07,2017,2017-07-03,66000.0,75900.0,16.216406
418,2017-07-03,수산물,뉴질랜드,뉴질랜드,판매용,연체류 해물모듬,오징어,오징어,냉동,2.9196912751677853,2017-07,2017,2017-07-03,17100.0,0.0,13.029542
419,2017-07-03,수산물,대만,대만,판매용,연체류 해물모듬,오징어,오징어,냉동,4.598482895836418,2017-07,2017,2017-07-03,145148.0,0.0,21.171392
420,2017-07-03,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,2.9940845466130184,2017-07,2017,2017-07-03,60920.0,116742.0,9.061159
421,2017-07-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.3992965198149265,2017-07,2017,2017-07-03,21940.0,27257.0,11.807825
422,2017-07-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.5018345282367827,2017-07,2017,2017-07-03,217320.0,321618.0,11.807825
423,2017-07-03,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,지느러미",1.2952566225165563,2017-07,2017,2017-07-03,56300.0,67560.0,11.807825
424,2017-07-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",3.5586709410084834,2017-07,2017,2017-07-10,12760.0,0.0,11.2445755
425,2017-07-10,수산물,중국,중국,판매용,연체류 해물모듬,오징어,오징어,냉동,3.512,2017-07,2017,2017-07-10,24000.0,0.0,11.2445755
426,2017-07-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,다리",1.447179906836208,2017-07,2017,2017-07-10,15600.0,24097.0,11.910366999999999
427,2017-07-10,수산물,칠레,칠레,판매용,연체류 해물모듬,오징어,오징어,"냉동,동체",1.4875255587043081,2017-07,2017,2017-07-10,72500.0,117179.0,11.910366999999999
