,REG_DATE,P_TYPE,CTRY_1,CTRY_2,P_PURPOSE,CATEGORY_1,CATEGORY_2,P_NAME,P_IMPORT_TYPE,P_PRICE,date_m,date_y,date,WEIGHT(KG),TOTAL_PRICE,temp
166,2017-05-22,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.024566080911878,2017-05,2017,2017-05-22,139989.0,1578794.16,9.171759
167,2017-05-22,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.470446848720014,2017-05,2017,2017-05-22,139989.0,1578794.16,9.171759
168,2017-05-22,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.496199106998446,2017-05,2017,2017-05-22,6098.3,65099.0,12.464095
169,2017-05-29,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.575083878058656,2017-05,2017,2017-05-29,124891.3,1455205.54,10.219886
170,2017-05-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.06954458070243,2017-05,2017,2017-05-29,124891.3,1455205.54,10.219886
171,2017-05-29,수산물,영국,영국,판매용,어류,연어,연어,냉장,11.284304951845224,2017-05,2017,2017-05-29,6093.4,69155.0,12.935057
172,2017-06-05,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.300867365377666,2017-06,2017,2017-06-05,3031.0,0.0,13.709983
173,2017-06-05,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.407488093011208,2017-06,2017,2017-06-05,137720.69999999998,1388115.09,11.04535
174,2017-06-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.484777136476357,2017-06,2017,2017-06-05,137720.69999999998,1388115.09,11.04535
175,2017-06-12,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.719094429550193,2017-06,2017,2017-06-12,902.0,0.0,13.987579
176,2017-06-12,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.469710829054636,2017-06,2017,2017-06-12,143086.1,1504477.67,11.955779
177,2017-06-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.73060859602424,2017-06,2017,2017-06-12,143086.1,1504477.67,11.955779
178,2017-06-19,수산물,영국,영국,판매용,어류,연어,연어,냉장,13.178096644861785,2017-06,2017,2017-06-19,3081.0,0.0,14.396282999999999
179,2017-06-19,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.45621480525341,2017-06,2017,2017-06-19,119529.07,1257631.5,12.417218
180,2017-06-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.607010254047232,2017-06,2017,2017-06-19,119529.07,1257631.5,12.417218
181,2017-06-26,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.09226880134822,2017-06,2017,2017-06-26,3813.0,37916.0,15.218085
182,2017-06-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,12.072993840930687,2017-06,2017,2017-06-26,121763.2,1654627.9,12.754875
183,2017-07-03,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.468820156320659,2017-07,2017,2017-07-03,112082.5,1212485.55,13.780297000000001
184,2017-07-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.035588141498565,2017-07,2017,2017-07-03,112082.5,1212485.55,13.780297000000001
185,2017-07-10,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.045956951716114,2017-07,2017,2017-07-10,857.0,0.0,11.57271
186,2017-07-10,수산물,영국,영국,판매용,어류,연어,연어,냉장,8.972710733778047,2017-07,2017,2017-07-10,825.0,0.0,15.597491
187,2017-07-10,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.524396370107777,2017-07,2017,2017-07-10,129743.54000000001,1385330.46,13.551043
188,2017-07-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.605667094008917,2017-07,2017,2017-07-10,129743.54000000001,1385330.46,13.551043
189,2017-07-17,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.200673967986521,2017-07,2017,2017-07-17,2975.0,0.0,12.127171
190,2017-07-17,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.900540847036245,2017-07,2017,2017-07-17,115773.6,1212654.05,13.947294
191,2017-07-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.759155077685573,2017-07,2017,2017-07-17,115773.6,1212654.05,13.947294
192,2017-07-17,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.26372745490982,2017-07,2017,2017-07-17,820.0,0.0,16.135838
193,2017-07-24,수산물,캐나다,캐나다,판매용,어류,연어,연어,냉장,10.288686605981795,2017-07,2017,2017-07-24,2987.0,0.0,12.697744
194,2017-07-24,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.172398826628353,2017-07,2017,2017-07-24,116037.0,1260785.23,14.256386
195,2017-07-24,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.987239134377331,2017-07,2017,2017-07-24,116037.0,1260785.23,14.256386
196,2017-07-31,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.231094978826377,2017-07,2017,2017-07-31,819.0,0.0,16.37022
197,2017-07-31,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.853843548366864,2017-07,2017,2017-07-31,125570.32,1401513.66,15.546220000000002
198,2017-07-31,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.096484097326833,2017-07,2017,2017-07-31,125570.32,1401513.66,15.546220000000002
199,2017-08-07,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.618954673606593,2017-08,2017,2017-08-07,135665.42,1491396.87,15.765954
200,2017-08-07,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.99504852091609,2017-08,2017,2017-08-07,135665.42,1491396.87,15.765954
201,2017-08-14,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.714573268921095,2017-08,2017,2017-08-14,825.0,0.0,16.392193
202,2017-08-14,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.390207200152386,2017-08,2017,2017-08-14,139416.35,1529115.81,15.270822
203,2017-08-14,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.659930325653374,2017-08,2017,2017-08-14,139416.35,1529115.81,15.270822
204,2017-08-21,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.855535483870966,2017-08,2017,2017-08-21,125341.8,1291804.46,15.483229999999999
205,2017-08-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.343770540218623,2017-08,2017,2017-08-21,125341.8,1291804.46,15.483229999999999
206,2017-08-28,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.329411764705883,2017-08,2017,2017-08-28,820.0,0.0,16.491073999999998
207,2017-08-28,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.455909342710568,2017-08,2017,2017-08-28,154647.45,1621239.59,15.358714
208,2017-08-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.489054088300469,2017-08,2017,2017-08-28,154647.45,1621239.59,15.358714
209,2017-09-04,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.017586416009703,2017-09,2017,2017-09-04,822.0,0.0,16.580431
210,2017-09-04,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.274311617277938,2017-09,2017,2017-09-04,142099.29,1475214.74,15.298654999999998
211,2017-09-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.719612926912712,2017-09,2017,2017-09-04,142099.29,1475214.74,15.298654999999998
212,2017-09-11,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.359641713300249,2017-09,2017,2017-09-11,159156.93,1733102.85,15.166814000000002
213,2017-09-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.717776946401537,2017-09,2017,2017-09-11,159156.93,1733102.85,15.166814000000002
214,2017-09-18,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.013161319042563,2017-09,2017,2017-09-18,125203.84,1252547.8099999998,14.992493
215,2017-09-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.287068399625815,2017-09,2017,2017-09-18,125203.84,1252547.8099999998,14.992493
216,2017-09-18,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.948676824378508,2017-09,2017,2017-09-18,7904.0,77655.0,15.474441
217,2017-09-25,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.203283823380822,2017-09,2017,2017-09-25,197002.86000000002,2052693.43,14.769097
218,2017-09-25,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.476341446496484,2017-09,2017,2017-09-25,197002.86000000002,2052693.43,14.769097
219,2017-10-02,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.469605496032711,2017-10,2017,2017-10-02,77667.66,813149.76,15.250313
220,2017-10-16,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.393791228476891,2017-10,2017,2017-10-16,147093.95,1392813.92,12.355692999999999
221,2017-10-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.614174733974329,2017-10,2017,2017-10-16,147093.95,1392813.92,12.355692999999999
222,2017-10-23,수산물,러시아,러시아,판매용,어류,연어,연어,"냉동,곤이",3.2,2017-10,2017,2017-10-23,2010.0,6432.0,8.998169
223,2017-10-23,수산물,영국,영국,판매용,어류,연어,연어,냉장,9.100242522231204,2017-10,2017,2017-10-23,1653.0,14471.0,14.184607000000002
224,2017-10-23,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.691015537041208,2017-10,2017,2017-10-23,167035.87,1638448.0799999998,12.847163
225,2017-10-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.719710730050386,2017-10,2017,2017-10-23,167035.87,1638448.0799999998,12.847163
226,2017-10-30,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.927845969219108,2017-10,2017,2017-10-30,140210.80000000002,1366877.71,11.722861
227,2017-10-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.96636570125838,2017-10,2017,2017-10-30,140210.80000000002,1366877.71,11.722861
228,2017-11-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.29728507592886,2017-11,2017,2017-11-06,165021.11000000002,1342716.95,11.032899
229,2017-11-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.152944248165541,2017-11,2017,2017-11-06,165021.11000000002,1342716.95,11.032899
230,2017-11-13,수산물,영국,영국,판매용,어류,연어,연어,냉장,8.560193587416817,2017-11,2017,2017-11-13,827.0,0.0,12.981933
231,2017-11-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.176891104128975,2017-11,2017,2017-11-13,141201.6,1140592.6099999999,10.244789
232,2017-11-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.42010010596303,2017-11,2017,2017-11-13,141201.6,1140592.6099999999,10.244789
233,2017-11-20,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.604546893132188,2017-11,2017,2017-11-20,155246.5,1371761.89,9.425184
234,2017-11-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.33569027495939,2017-11,2017,2017-11-20,155246.5,1371761.89,9.425184
235,2017-11-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,7.566405754513553,2017-11,2017,2017-11-27,155345.47,1189308.6900000002,8.949827
236,2017-11-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,7.631314109321558,2017-11,2017,2017-11-27,155345.47,1189308.6900000002,8.949827
237,2017-12-04,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.160527008529009,2017-12,2017,2017-12-04,131982.71,986327.47,8.343364
238,2017-12-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.086829819254676,2017-12,2017,2017-12-04,131982.71,986327.47,8.343364
239,2017-12-11,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.49818721816766,2017-12,2017,2017-12-11,145829.62999999998,1235000.42,8.012299
240,2017-12-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.488928198871271,2017-12,2017,2017-12-11,145829.62999999998,1235000.42,8.012299
241,2017-12-18,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,8.474055963053518,2017-12,2017,2017-12-18,185637.9,1554066.22,7.5098424
242,2017-12-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,8.74497314422862,2017-12,2017,2017-12-18,185637.9,1554066.22,7.5098424
243,2018-01-08,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.555822612592785,2018-01,2018,2018-01-08,176155.01,1739394.93,7.2549515
244,2018-01-08,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.845415184428257,2018-01,2018,2018-01-08,176155.01,1739394.93,7.2549515
245,2018-01-15,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.236413997525108,2018-01,2018,2018-01-15,193606.31,1870773.24,6.914365299999999
246,2018-01-15,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.586245608272078,2018-01,2018,2018-01-15,193606.31,1870773.24,6.914365299999999
247,2018-01-22,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.606888459679258,2018-01,2018,2018-01-22,156141.71000000002,1469713.86,6.6287117
248,2018-01-22,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.585213212432972,2018-01,2018,2018-01-22,156141.71000000002,1469713.86,6.6287117
249,2018-01-29,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.868471267460919,2018-01,2018,2018-01-29,139760.67,1375872.52,6.496872
250,2018-01-29,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.88005225384691,2018-01,2018,2018-01-29,139760.67,1375872.52,6.496872
251,2018-02-05,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.715853948363401,2018-02,2018,2018-02-05,144457.0,1427899.54,6.251503
252,2018-02-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.905992343727764,2018-02,2018,2018-02-05,144457.0,1427899.54,6.251503
253,2018-02-12,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.442139028034099,2018-02,2018,2018-02-12,216583.58,2141165.8200000003,5.744651999999999
254,2018-02-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.883072021335515,2018-02,2018,2018-02-12,216583.58,2141165.8200000003,5.744651999999999
255,2018-02-19,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.02722443559097,2018-02,2018,2018-02-19,3113.0,0.0,8.912473
256,2018-02-19,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.587123287671233,2018-02,2018,2018-02-19,146360.76,1437219.63,5.694113
257,2018-02-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.13367543921408,2018-02,2018,2018-02-19,146360.76,1437219.63,5.694113
258,2018-02-26,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.65075154730327,2018-02,2018,2018-02-26,181695.01,1919392.16,5.5725274
259,2018-02-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.759092922833432,2018-02,2018,2018-02-26,181695.01,1919392.16,5.5725274
260,2018-03-05,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.469648600836283,2018-03,2018,2018-03-05,188166.82,2060240.8,6.904111
261,2018-03-05,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.238796658158948,2018-03,2018,2018-03-05,188166.82,2060240.8,6.904111
262,2018-03-12,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.535595214747989,2018-03,2018,2018-03-12,200956.94,2293527.59,6.0068665
263,2018-03-12,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.37490134834909,2018-03,2018,2018-03-12,200956.94,2293527.59,6.0068665
264,2018-03-19,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.152726465535546,2018-03,2018,2018-03-19,184811.96,2066967.32,5.940946599999999
265,2018-03-19,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.094362718794232,2018-03,2018,2018-03-19,184811.96,2066967.32,5.940946599999999
266,2018-03-26,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.049184732722509,2018-03,2018,2018-03-26,206099.97999999998,2250970.61,5.397473000000001
267,2018-03-26,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.501210689133888,2018-03,2018,2018-03-26,206099.97999999998,2250970.61,5.397473000000001
268,2018-04-02,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,12.52065890860583,2018-04,2018,2018-04-02,152838.86,1889606.98,5.6604204000000005
269,2018-04-02,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.974079565581826,2018-04,2018,2018-04-02,152838.86,1889606.98,5.6604204000000005
270,2018-04-09,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.871058474642632,2018-04,2018,2018-04-09,165731.82,2024100.9,5.197516
271,2018-04-09,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.947237943864668,2018-04,2018,2018-04-09,165731.82,2024100.9,5.197516
272,2018-04-16,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.61641997458324,2018-04,2018,2018-04-16,160285.41,1850639.37,5.029786
273,2018-04-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.464092138282828,2018-04,2018,2018-04-16,160285.41,1850639.37,5.029786
274,2018-04-23,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.349482884426257,2018-04,2018,2018-04-23,190258.13999999998,2160380.81,5.642109400000001
275,2018-04-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.27521476162693,2018-04,2018,2018-04-23,190258.13999999998,2160380.81,5.642109400000001
276,2018-04-30,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.6571790451395,2018-04,2018,2018-04-30,203527.6,2276242.93,6.5605946
277,2018-04-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.53855285650533,2018-04,2018,2018-04-30,203527.6,2276242.93,6.5605946
278,2018-05-14,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,12.661144965781872,2018-05,2018,2018-05-14,175381.25,2216216.99,7.989592999999999
279,2018-05-14,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,12.668069891139867,2018-05,2018,2018-05-14,175381.25,2216216.99,7.989592999999999
280,2018-05-21,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,12.422750424448216,2018-05,2018,2018-05-21,183416.88,2312322.92,9.1871395
281,2018-05-21,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,12.679351829246693,2018-05,2018,2018-05-21,183416.88,2312322.92,9.1871395
282,2018-05-28,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,12.525835718002082,2018-05,2018,2018-05-28,139846.59,1767899.31,9.839747000000001
283,2018-05-28,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,12.14106711900631,2018-05,2018,2018-05-28,139846.59,1767899.31,9.839747000000001
284,2018-06-04,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.272795304722186,2018-06,2018,2018-06-04,169283.03,1940159.72,11.007996
285,2018-06-04,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.91251626211209,2018-06,2018,2018-06-04,169283.03,1940159.72,11.007996
286,2018-06-11,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.670545288999797,2018-06,2018,2018-06-11,164964.0,1685479.67,11.659139
287,2018-06-11,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,5.7257881310547605,2018-06,2018,2018-06-11,164964.0,1685479.67,11.659139
288,2018-06-11,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.850855857922998,2018-06,2018,2018-06-11,841.0,0.0,12.884518
289,2018-06-18,수산물,영국,영국,판매용,어류,연어,연어,냉장,11.035700567141921,2018-06,2018,2018-06-18,843.0,0.0,14.056429000000001
290,2018-06-18,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.917588386794662,2018-06,2018,2018-06-18,183538.34,2024479.5399999998,12.792962
291,2018-06-18,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.767640902272209,2018-06,2018,2018-06-18,183538.34,2024479.5399999998,12.792962
292,2018-06-25,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.453964953964954,2018-06,2018,2018-06-25,4082.0,42949.0,14.287881
293,2018-06-25,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.163478581412138,2018-06,2018,2018-06-25,174764.59000000003,1876402.23,11.908902000000001
294,2018-06-25,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.310571375627905,2018-06,2018,2018-06-25,174764.59000000003,1876402.23,11.908902000000001
295,2018-07-02,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.584870848708487,2018-07,2018,2018-07-02,817.0,0.0,15.043763
296,2018-07-02,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.06458929165281,2018-07,2018,2018-07-02,154431.69,1507810.28,12.174047
297,2018-07-02,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.956546216969729,2018-07,2018,2018-07-02,154431.69,1507810.28,12.174047
298,2018-07-09,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.893844540770008,2018-07,2018,2018-07-09,153137.56,1528002.79,12.646474000000001
299,2018-07-09,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.732472222943231,2018-07,2018,2018-07-09,153137.56,1528002.79,12.646474000000001
300,2018-07-16,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.525202749237495,2018-07,2018,2018-07-16,160397.97,1518813.69,13.341563
301,2018-07-16,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.590925045606195,2018-07,2018,2018-07-16,160397.97,1518813.69,13.341563
302,2018-07-23,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.399746541914958,2018-07,2018,2018-07-23,826.0,0.0,16.157812
303,2018-07-23,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.407264741882065,2018-07,2018,2018-07-23,154445.24,1485053.53,14.230018
304,2018-07-23,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.66392743716937,2018-07,2018,2018-07-23,154445.24,1485053.53,14.230018
305,2018-07-30,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.894322061901091,2018-07,2018,2018-07-30,152173.91,1496913.21,16.564318
306,2018-07-30,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.904012727490247,2018-07,2018,2018-07-30,152173.91,1496913.21,16.564318
307,2018-08-06,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.829158159081437,2018-08,2018,2018-08-06,152328.52,1533243.71,17.238167
308,2018-08-06,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.136784459563486,2018-08,2018,2018-08-06,152328.52,1533243.71,17.238167
309,2018-08-13,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.664183736809434,2018-08,2018,2018-08-13,808.0,0.0,16.480087
310,2018-08-13,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.365188838089988,2018-08,2018,2018-08-13,158495.87,1609056.8,17.187628
311,2018-08-13,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,9.956573806946317,2018-08,2018,2018-08-13,158495.87,1609056.8,17.187628
312,2018-08-20,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,5.447524358433521,2018-08,2018,2018-08-20,457174.20999999996,1514104.4,17.085085
313,2018-08-27,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.533261260512065,2018-08,2018,2018-08-27,151734.79,1469242.3,16.60973
314,2018-08-27,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.048941906693702,2018-08,2018,2018-08-27,151734.79,1469242.3,16.60973
315,2018-09-03,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.664495402364498,2018-09,2018,2018-09-03,132854.59000000003,1385146.59,16.340189000000002
316,2018-09-03,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.8712533954137,2018-09,2018,2018-09-03,132854.59000000003,1385146.59,16.340189000000002
317,2018-09-10,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.832543613363198,2018-09,2018,2018-09-10,3100.0,0.0,16.748894
318,2018-09-10,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.922604441225758,2018-09,2018,2018-09-10,175390.39,1994608.18,15.998871
319,2018-09-10,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.330028818799667,2018-09,2018,2018-09-10,175390.39,1994608.18,15.998871
320,2018-09-17,수산물,영국,영국,판매용,어류,연어,연어,냉장,11.191960623461854,2018-09,2018,2018-09-17,809.0,0.0,16.521103
321,2018-09-17,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,11.134711770467524,2018-09,2018,2018-09-17,213727.22,2407648.6,14.634326999999999
322,2018-09-17,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,10.45535116874299,2018-09,2018,2018-09-17,213727.22,2407648.6,14.634326999999999
323,2018-10-01,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.873044177484262,2018-10,2018,2018-10-01,188161.33000000002,2131968.9899999998,12.72045
324,2018-10-01,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.23535866910863,2018-10,2018,2018-10-01,188161.33000000002,2131968.9899999998,12.72045
325,2018-10-08,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.498942066339852,2018-10,2018,2018-10-08,177235.53,1960678.44,11.829799000000001
326,2018-10-08,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.097913455658299,2018-10,2018,2018-10-08,177235.53,1960678.44,11.829799000000001
327,2018-10-15,수산물,영국,영국,판매용,어류,연어,연어,냉장,10.708429771836967,2018-10,2018,2018-10-15,851.05,0.0,14.631397
328,2018-10-15,수산물,호주,호주,자사제품제조용,어류,연어,연어,냉장,9.726440901449033,2018-10,2018,2018-10-15,3326.78,0.0,13.411145000000001
329,2018-10-15,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,10.158962750459455,2018-10,2018,2018-10-15,184102.09000000003,2056905.2799999998,11.48555
330,2018-10-15,수산물,노르웨이,노르웨이,판매용,어류,연어,연어,냉장,11.099375039256328,2018-10,2018,2018-10-15,184102.09000000003,2056905.2799999998,11.48555
331,2018-10-22,수산물,호주,호주,자사제품제조용,어류,연어,연어,냉장,9.729174977020067,2018-10,2018,2018-10-22,3319.74,0.0,14.171422
332,2018-10-22,수산물,노르웨이,노르웨이,자사제품제조용,어류,연어,연어,냉장,9.618639925517883,2018-10,2018,2018-10-22,174414.56999999998,1925538.53,10.983825
